date,us30_macross_ret,us30_breakout_ret,combined_ret
2018-03-26 00:00:00+00:00,0.0,-0.005310208503587649,-0.0026551042517938247
2018-03-27 00:00:00+00:00,0.0,0.0,0.0
2018-03-28 00:00:00+00:00,0.0,0.0,0.0
2018-03-29 00:00:00+00:00,0.0,0.0,0.0
2018-04-02 00:00:00+00:00,0.0,0.0,0.0
2018-04-03 00:00:00+00:00,0.0,0.0,0.0
2018-04-04 00:00:00+00:00,0.0,0.0,0.0
2018-04-05 00:00:00+00:00,0.0,0.0,0.0
2018-04-06 00:00:00+00:00,0.0,-0.005333476945910655,-0.0026667384729553273
2018-04-09 00:00:00+00:00,0.0,0.0,0.0
2018-04-10 00:00:00+00:00,0.0,0.0,0.0
2018-04-11 00:00:00+00:00,0.0,0.0,0.0
2018-04-12 00:00:00+00:00,0.0,0.0,0.0
2018-04-13 00:00:00+00:00,0.0,0.0,0.0
2018-04-15 00:00:00+00:00,0.0,0.0,0.0
2018-04-16 00:00:00+00:00,0.0,0.0,0.0
2018-04-17 00:00:00+00:00,0.0,0.002415076148745123,0.0012075380743725615
2018-04-18 00:00:00+00:00,0.0,0.0,0.0
2018-04-19 00:00:00+00:00,0.0,0.0,0.0
2018-04-20 00:00:00+00:00,0.0,0.0024301714804285603,0.0012150857402142801
2018-04-22 00:00:00+00:00,0.0,0.0,0.0
2018-04-23 00:00:00+00:00,0.0,0.0,0.0
2018-04-24 00:00:00+00:00,0.009879245017435081,0.002441295658338474,0.006160270337886777
2018-04-25 00:00:00+00:00,0.0,0.0,0.0
2018-04-26 00:00:00+00:00,0.0,0.0,0.0
2018-04-27 00:00:00+00:00,0.0,0.0,0.0
2018-04-29 00:00:00+00:00,0.0,0.0,0.0
2018-04-30 00:00:00+00:00,-0.010193400240815116,0.0,-0.005096700120407558
2018-05-01 00:00:00+00:00,0.009737873013572502,-0.010120579770009156,-0.00019135337821832733
2018-05-02 00:00:00+00:00,0.0,0.0,0.0
2018-05-03 00:00:00+00:00,0.0,0.0024505373842880628,0.0012252686921440314
2018-05-04 00:00:00+00:00,0.0,0.0,0.0
2018-05-06 00:00:00+00:00,0.0,0.0,0.0
2018-05-07 00:00:00+00:00,0.0,0.0024582545727813983,0.0012291272863906991
2018-05-08 00:00:00+00:00,0.0,0.0,0.0
2018-05-09 00:00:00+00:00,0.0,0.0,0.0
2018-05-10 00:00:00+00:00,0.009858076557177516,0.002452851654612396,0.006155464105894956
2018-05-13 00:00:00+00:00,0.0,0.0,0.0
2018-05-14 00:00:00+00:00,0.0,0.0024438392469260514,0.0012219196234630257
2018-05-15 00:00:00+00:00,0.0,0.0,0.0
2018-05-16 00:00:00+00:00,0.0,0.0,0.0
2018-05-17 00:00:00+00:00,0.0,-0.005436906077708656,-0.002718453038854328
2018-05-18 00:00:00+00:00,0.0,0.0,0.0
2018-05-20 00:00:00+00:00,0.0,0.0,0.0
2018-05-21 00:00:00+00:00,0.0,0.0,0.0
2018-05-22 00:00:00+00:00,0.0,0.0,0.0
2018-05-23 00:00:00+00:00,0.0,0.0,0.0
2018-05-24 00:00:00+00:00,-0.010192904094469222,0.0,-0.005096452047234611
2018-05-25 00:00:00+00:00,0.0,-0.004085395278408154,-0.002042697639204077
2018-05-27 00:00:00+00:00,0.0,0.0,0.0
2018-05-28 00:00:00+00:00,0.0,0.0,0.0
2018-05-29 00:00:00+00:00,-0.010210433422710437,0.0023909381463257276,-0.003909747638192355
2018-05-30 00:00:00+00:00,0.0,0.0,0.0
2018-05-31 00:00:00+00:00,0.0,0.0,0.0
2018-06-01 00:00:00+00:00,0.0,0.0,0.0
2018-06-05 00:00:00+00:00,0.0,0.0,0.0
2018-06-14 00:00:00+00:00,0.009823261340822054,0.0,0.004911630670411027
2018-06-15 00:00:00+00:00,0.0,0.0,0.0
2018-06-17 00:00:00+00:00,0.0,0.0,0.0
2018-06-20 00:00:00+00:00,0.0,0.0,0.0
2018-06-21 00:00:00+00:00,0.0,0.0024332485280811047,0.0012166242640405524
2018-06-22 00:00:00+00:00,0.0,0.0,0.0
2018-06-25 00:00:00+00:00,0.009836486382312956,0.0,0.004918243191156478
2018-07-01 00:00:00+00:00,0.0,0.0,0.0
2018-07-03 00:00:00+00:00,0.0,0.0,0.0
2018-07-04 00:00:00+00:00,0.0,0.0,0.0
2018-07-09 00:00:00+00:00,0.0,0.0,0.0
2018-07-13 00:00:00+00:00,0.009880923978415064,0.0,0.004940461989207532
2018-07-17 00:00:00+00:00,0.0,0.0,0.0
2018-07-19 00:00:00+00:00,0.0,0.0,0.0
2018-07-20 00:00:00+00:00,0.0,0.0,0.0
2018-07-22 00:00:00+00:00,0.0,0.0,0.0
2018-07-23 00:00:00+00:00,0.0,0.0,0.0
2018-07-24 00:00:00+00:00,0.0,0.0,0.0
2018-07-25 00:00:00+00:00,0.0,0.002418037878786514,0.001209018939393257
2018-07-26 00:00:00+00:00,0.0,0.002396017147480463,0.0011980085737402315
2018-07-27 00:00:00+00:00,0.0,0.0,0.0
2018-07-29 00:00:00+00:00,0.0,0.0,0.0
2018-07-30 00:00:00+00:00,0.0,-0.003062308926061853,-0.0015311544630309266
2018-07-31 00:00:00+00:00,0.0,0.0,0.0
2018-08-01 00:00:00+00:00,0.0,0.0,0.0
2018-08-02 00:00:00+00:00,0.0,0.002383859009769392,0.001191929504884696
2018-08-03 00:00:00+00:00,0.0,0.0,0.0
2018-08-05 00:00:00+00:00,0.0,0.0,0.0
2018-08-06 00:00:00+00:00,0.0,0.0,0.0
2018-08-07 00:00:00+00:00,0.009853425938239421,0.002348719049807468,0.0061010724940234445
2018-08-08 00:00:00+00:00,0.0,0.0,0.0
2018-08-09 00:00:00+00:00,0.0,0.0,0.0
2018-08-10 00:00:00+00:00,0.0,-0.007707169693195544,-0.003853584846597772
2018-08-12 00:00:00+00:00,0.0,0.0,0.0
2018-08-13 00:00:00+00:00,0.0,0.0,0.0
2018-08-14 00:00:00+00:00,0.0,0.0,0.0
2018-08-15 00:00:00+00:00,0.0,0.002344629740488251,0.0011723148702441255
2018-08-16 00:00:00+00:00,0.0,0.002415095097313278,0.001207547548656639
2018-08-17 00:00:00+00:00,0.0,0.0,0.0
2018-08-19 00:00:00+00:00,0.0,0.0,0.0
2018-08-20 00:00:00+00:00,0.0,0.0023835246722879937,0.0011917623361439968
2018-08-21 00:00:00+00:00,0.009811745411983215,0.0023806244161897845,0.0060961849140865
2018-08-22 00:00:00+00:00,0.0,0.0,0.0
2018-08-23 00:00:00+00:00,0.0,0.0,0.0
2018-08-24 00:00:00+00:00,0.0,0.0,0.0
2018-08-26 00:00:00+00:00,0.0,0.0,0.0
2018-08-27 00:00:00+00:00,0.0,-0.004283565542216539,-0.0021417827711082693
2018-08-28 00:00:00+00:00,0.0,0.0,0.0
2018-08-29 00:00:00+00:00,0.0,0.0024224317058032106,0.0012112158529016053
2018-08-30 00:00:00+00:00,0.0,0.0,0.0
2018-08-31 00:00:00+00:00,0.0,-0.010124284972125084,-0.005062142486062542
2018-09-02 00:00:00+00:00,0.0,0.0,0.0
2018-09-03 00:00:00+00:00,0.0,0.0,0.0
2018-09-04 00:00:00+00:00,0.0,0.0,0.0
2018-09-05 00:00:00+00:00,0.0,0.0,0.0
2018-09-06 00:00:00+00:00,0.0,0.0,0.0
2018-09-07 00:00:00+00:00,0.0,0.0,0.0
2018-09-09 00:00:00+00:00,0.0,0.0,0.0
2018-09-10 00:00:00+00:00,0.0,0.0,0.0
2018-09-11 00:00:00+00:00,-0.010220396247704792,0.0,-0.005110198123852396
2018-09-12 00:00:00+00:00,0.0,-0.010116906061187599,-0.005058453030593799
2018-09-14 00:00:00+00:00,0.0,0.0,0.0
2018-09-16 00:00:00+00:00,0.0,0.0,0.0
2018-09-17 00:00:00+00:00,0.0,-0.0007711944998026233,-0.00038559724990131167
2018-09-18 00:00:00+00:00,0.009769624393251217,0.0,0.004884812196625609
2018-09-19 00:00:00+00:00,0.0,0.002345699280425339,0.0011728496402126695
2018-09-20 00:00:00+00:00,0.0,0.0024316127759249143,0.0012158063879624571
2018-09-21 00:00:00+00:00,0.0,0.0,0.0
2018-09-23 00:00:00+00:00,0.0,0.0,0.0
2018-09-25 00:00:00+00:00,0.0,0.0,0.0
2018-09-26 00:00:00+00:00,0.0,0.0,0.0
2018-09-27 00:00:00+00:00,0.0,0.0,0.0
2018-09-28 00:00:00+00:00,0.0,0.0,0.0
2018-09-30 00:00:00+00:00,0.0,0.0,0.0
2018-10-01 00:00:00+00:00,0.0,0.0,0.0
2018-10-02 00:00:00+00:00,0.009752395811145781,0.0023664567666676593,0.00605942628890672
2018-10-03 00:00:00+00:00,0.0,0.002417181082137289,0.0012085905410686446
2018-10-04 00:00:00+00:00,0.0,0.0,0.0
2018-10-05 00:00:00+00:00,0.0,0.0,0.0
2018-10-07 00:00:00+00:00,0.0,0.0,0.0
2018-10-08 00:00:00+00:00,0.0,0.0,0.0
2018-10-09 00:00:00+00:00,0.0,-0.002517999366423291,-0.0012589996832116455
2018-10-10 00:00:00+00:00,0.009885115157305816,0.0024549366913087425,0.006170025924307279
2018-10-11 00:00:00+00:00,0.0,0.0,0.0
2018-10-12 00:00:00+00:00,0.0,0.0,0.0
2018-10-14 00:00:00+00:00,0.0,0.0,0.0
2018-10-15 00:00:00+00:00,0.0,-0.0018701672019167676,-0.0009350836009583838
2018-10-16 00:00:00+00:00,0.0,0.0,0.0
2018-10-18 00:00:00+00:00,0.0,0.0,0.0
2018-10-19 00:00:00+00:00,0.0,0.0,0.0
2018-10-21 00:00:00+00:00,0.0,0.0,0.0
2018-10-22 00:00:00+00:00,0.0,0.0,0.0
2018-10-23 00:00:00+00:00,0.0,0.0024232003456947445,0.0012116001728473722
2018-10-24 00:00:00+00:00,0.0,0.0,0.0
2018-10-25 00:00:00+00:00,0.0,0.0,0.0
2018-10-26 00:00:00+00:00,0.0,0.0,0.0
2018-11-01 00:00:00+00:00,0.0,0.0,0.0
2018-11-09 00:00:00+00:00,0.0,0.0,0.0
2018-11-19 00:00:00+00:00,0.0,0.0,0.0
2018-11-23 00:00:00+00:00,0.0017928650243583465,0.0010219953188915912,0.0014074301716249689
2018-12-14 00:00:00+00:00,0.0,0.0,0.0
2018-12-17 00:00:00+00:00,0.0,0.004921151865878541,0.0024605759329392705
2018-12-18 00:00:00+00:00,0.0,0.0,0.0
2018-12-19 00:00:00+00:00,0.0,0.0,0.0
2018-12-20 00:00:00+00:00,0.0,0.0024582180565940683,0.0012291090282970341
2018-12-21 00:00:00+00:00,0.0,0.002466402289847123,0.0012332011449235616
2018-12-23 00:00:00+00:00,0.0,0.0,0.0
2018-12-24 00:00:00+00:00,0.0,0.004935562969917104,0.002467781484958552
2018-12-25 00:00:00+00:00,0.0,0.0,0.0
2018-12-26 00:00:00+00:00,0.0,0.0,0.0
2018-12-27 00:00:00+00:00,0.0,0.0,0.0
2018-12-28 00:00:00+00:00,0.0,0.0,0.0
2018-12-30 00:00:00+00:00,0.0,0.0,0.0
2018-12-31 00:00:00+00:00,0.0,0.00134812705862736,0.00067406352931368
2019-01-01 00:00:00+00:00,0.0,0.0,0.0
2019-01-02 00:00:00+00:00,0.0,0.0,0.0
2019-01-03 00:00:00+00:00,0.0,0.0,0.0
2019-01-04 00:00:00+00:00,-0.01005387165628148,0.0,-0.00502693582814074
2019-01-06 00:00:00+00:00,0.0,0.0,0.0
2019-01-07 00:00:00+00:00,0.0,0.0,0.0
2019-01-08 00:00:00+00:00,0.0,0.0024341695810181506,0.0012170847905090753
2019-01-09 00:00:00+00:00,0.0,0.0024456793974661577,0.0012228396987330789
2019-01-10 00:00:00+00:00,0.0,0.0,0.0
2019-01-11 00:00:00+00:00,0.0,0.0,0.0
2019-01-13 00:00:00+00:00,0.0,0.0,0.0
2019-01-14 00:00:00+00:00,0.0,0.0,0.0
2019-01-15 00:00:00+00:00,0.0,0.0,0.0
2019-01-16 00:00:00+00:00,0.0,0.002377421258253752,0.001188710629126876
2019-01-17 00:00:00+00:00,0.0,0.002443400617681167,0.0012217003088405836
2019-01-18 00:00:00+00:00,0.0,0.004853484042293535,0.0024267420211467675
2019-01-20 00:00:00+00:00,0.0,0.0,0.0
2019-01-21 00:00:00+00:00,0.0,0.0,0.0
2019-01-22 00:00:00+00:00,0.0,0.0,0.0
2019-01-23 00:00:00+00:00,0.0,0.0,0.0
2019-01-24 00:00:00+00:00,0.0,0.0,0.0
2019-01-25 00:00:00+00:00,0.0,0.0,0.0
2019-01-27 00:00:00+00:00,0.0,0.0,0.0
2019-01-28 00:00:00+00:00,0.0,0.0,0.0
2019-01-29 00:00:00+00:00,0.0,-0.0055704045295536676,-0.0027852022647768338
2019-01-30 00:00:00+00:00,0.00981273784217024,0.0,0.00490636892108512
2019-01-31 00:00:00+00:00,0.0,0.0,0.0
2019-02-01 00:00:00+00:00,0.0,0.0,0.0
2019-02-03 00:00:00+00:00,0.0,0.0,0.0
2019-02-04 00:00:00+00:00,0.0,0.0,0.0
2019-02-05 00:00:00+00:00,0.0,0.0023705822074514865,0.0011852911037257433
2019-02-06 00:00:00+00:00,0.0,0.0024101493023770044,0.0012050746511885022
2019-02-07 00:00:00+00:00,0.0,0.0,0.0
2019-02-08 00:00:00+00:00,0.0,0.0,0.0
2019-02-10 00:00:00+00:00,0.0,0.0,0.0
2019-02-11 00:00:00+00:00,0.0,0.0,0.0
2019-02-12 00:00:00+00:00,0.0,-0.0026795071883406935,-0.0013397535941703468
2019-02-13 00:00:00+00:00,0.00984605035650639,0.0024126958488853638,0.0061293731026958774
2019-02-14 00:00:00+00:00,0.0,0.0,0.0
2019-02-15 00:00:00+00:00,0.0,0.002427204698907966,0.001213602349453983
2019-02-17 00:00:00+00:00,0.0,0.0,0.0
2019-02-18 00:00:00+00:00,0.0,0.0024545291297987577,0.0012272645648993788
2019-02-19 00:00:00+00:00,0.0,0.0,0.0
2019-02-20 00:00:00+00:00,0.0,0.0,0.0
2019-02-21 00:00:00+00:00,0.0,0.002352365635598126,0.001176182817799063
2019-02-22 00:00:00+00:00,0.0,0.0,0.0
2019-02-24 00:00:00+00:00,0.0,0.0,0.0
2019-02-25 00:00:00+00:00,0.0,0.002367138164941405,0.0011835690824707026
2019-02-26 00:00:00+00:00,0.0,0.0,0.0
2019-02-27 00:00:00+00:00,0.0,0.0,0.0
2019-02-28 00:00:00+00:00,0.0,0.0,0.0
2019-03-01 00:00:00+00:00,0.0,0.0,0.0
2019-03-03 00:00:00+00:00,0.0,0.0,0.0
2019-03-04 00:00:00+00:00,-0.010213355404471295,0.0,-0.005106677702235648
2019-03-05 00:00:00+00:00,0.0,0.0,0.0
2019-03-06 00:00:00+00:00,0.0,0.002420273669634619,0.0012101368348173096
2019-03-07 00:00:00+00:00,0.0,0.002377269312829967,0.0011886346564149834
2019-03-08 00:00:00+00:00,0.0,0.002439068843188417,0.0012195344215942085
2019-03-10 00:00:00+00:00,0.0,0.0,0.0
2019-03-11 00:00:00+00:00,0.0,0.0,0.0
2019-03-12 00:00:00+00:00,0.0,0.0,0.0
2019-03-13 00:00:00+00:00,0.0,0.0,0.0
2019-03-14 00:00:00+00:00,0.0,0.0,0.0
2019-03-15 00:00:00+00:00,0.0,0.002362834771411776,0.001181417385705888
2019-03-17 00:00:00+00:00,0.0,0.0,0.0
2019-03-18 00:00:00+00:00,0.0,0.0,0.0
2019-03-19 00:00:00+00:00,0.009829607374142037,0.004731196543980504,0.00728040195906127
2019-03-20 00:00:00+00:00,0.0,0.0,0.0
2019-03-21 00:00:00+00:00,-0.01019355603573173,0.0,-0.005096778017865865
2019-03-22 00:00:00+00:00,-0.01014437512903598,0.0,-0.00507218756451799
2019-03-24 00:00:00+00:00,0.0,0.0,0.0
2019-03-25 00:00:00+00:00,0.0,0.0,0.0
2019-03-26 00:00:00+00:00,0.0,0.0,0.0
2019-03-27 00:00:00+00:00,0.0,0.0,0.0
2019-03-28 00:00:00+00:00,0.0,-0.0026909177240186082,-0.0013454588620093041
2019-03-29 00:00:00+00:00,-0.010084815345480634,0.0,-0.005042407672740317
2019-03-31 00:00:00+00:00,0.0,0.0,0.0
2019-04-01 00:00:00+00:00,0.0,0.0048042518766511395,0.0024021259383255698
2019-04-02 00:00:00+00:00,0.0,0.0,0.0
2019-04-03 00:00:00+00:00,0.0,0.0,0.0
2019-04-04 00:00:00+00:00,0.0,0.0,0.0
2019-04-05 00:00:00+00:00,0.0,0.002414433428374342,0.001207216714187171
2019-04-07 00:00:00+00:00,0.0,0.0,0.0
2019-04-08 00:00:00+00:00,0.0,0.0,0.0
2019-04-09 00:00:00+00:00,0.0,0.0,0.0
2019-04-10 00:00:00+00:00,0.0,0.0023913475066202608,0.0011956737533101304
2019-04-11 00:00:00+00:00,0.0,0.0,0.0
2019-04-12 00:00:00+00:00,0.0,0.0,0.0
2019-04-14 00:00:00+00:00,0.0,0.0,0.0
2019-04-15 00:00:00+00:00,0.0,0.00240151121172398,0.00120075560586199
2019-04-16 00:00:00+00:00,0.0,0.0,0.0
2019-04-17 00:00:00+00:00,0.0,0.0,0.0
2019-04-18 00:00:00+00:00,0.009835454424607185,0.0023771643117208524,0.006106309368164019
2019-04-21 00:00:00+00:00,0.0,0.0,0.0
2019-04-22 00:00:00+00:00,0.0,0.0,0.0
2019-04-23 00:00:00+00:00,0.0,0.0023078965646761095,0.0011539482823380548
2019-04-24 00:00:00+00:00,0.0,0.0,0.0
2019-04-25 00:00:00+00:00,0.0,0.0,0.0
2019-04-26 00:00:00+00:00,0.0,0.0,0.0
2019-04-28 00:00:00+00:00,0.0,0.0,0.0
2019-04-29 00:00:00+00:00,0.0,0.0,0.0
2019-04-30 00:00:00+00:00,0.0,0.0,0.0
2019-05-01 00:00:00+00:00,0.0,0.0023372752272552513,0.0011686376136276256
2019-05-02 00:00:00+00:00,-0.0102349573823358,0.002345485324986631,-0.003944736028674584
2019-05-03 00:00:00+00:00,0.0,0.0,0.0
2019-05-05 00:00:00+00:00,0.0,0.0,0.0
2019-05-06 00:00:00+00:00,0.0,0.0024406781475819488,0.0012203390737909744
2019-05-07 00:00:00+00:00,0.0,0.002401725756035685,0.0012008628780178425
2019-05-08 00:00:00+00:00,0.0,0.0,0.0
2019-05-09 00:00:00+00:00,0.0,0.0,0.0
2019-05-10 00:00:00+00:00,0.0,0.0,0.0
2019-05-12 00:00:00+00:00,0.0,0.0,0.0
2019-05-13 00:00:00+00:00,0.0,-0.0013996586118799849,-0.0006998293059399924
2019-05-14 00:00:00+00:00,0.0,0.0,0.0
2019-05-15 00:00:00+00:00,0.0,0.0,0.0
2019-05-16 00:00:00+00:00,0.0,0.0,0.0
2019-05-17 00:00:00+00:00,0.0,-0.005310502624163775,-0.0026552513120818876
2019-05-19 00:00:00+00:00,0.0,0.0,0.0
2019-05-20 00:00:00+00:00,0.0,0.0,0.0
2019-05-21 00:00:00+00:00,0.0,0.0,0.0
2019-05-22 00:00:00+00:00,0.0,0.0,0.0
2019-05-23 00:00:00+00:00,0.00980368667589471,0.0024033620742632002,0.006103524375078956
2019-05-24 00:00:00+00:00,0.0,0.0,0.0
2019-05-26 00:00:00+00:00,0.0,0.0,0.0
2019-05-27 00:00:00+00:00,0.0,0.0,0.0
2019-05-28 00:00:00+00:00,0.0,0.0,0.0
2019-05-29 00:00:00+00:00,0.0,0.0023598653769797274,0.0011799326884898637
2019-05-30 00:00:00+00:00,0.0,0.0,0.0
2019-05-31 00:00:00+00:00,0.0,0.0024466000545322283,0.0012233000272661141
2019-06-02 00:00:00+00:00,0.0,0.0,0.0
2019-06-03 00:00:00+00:00,0.0,0.0024403279144559705,0.0012201639572279853
2019-06-04 00:00:00+00:00,0.0,0.0,0.0
2019-06-05 00:00:00+00:00,0.0,0.0024446904048017622,0.0012223452024008811
2019-06-06 00:00:00+00:00,0.0,0.004799830269167773,0.0023999151345838864
2019-06-07 00:00:00+00:00,0.0,0.0024038383923248715,0.0012019191961624358
2019-06-09 00:00:00+00:00,0.0,0.0,0.0
2019-06-10 00:00:00+00:00,0.0,0.0,0.0
2019-06-11 00:00:00+00:00,0.0,0.0,0.0
2019-06-12 00:00:00+00:00,0.0,0.0,0.0
2019-06-13 00:00:00+00:00,0.0,0.0,0.0
2019-06-14 00:00:00+00:00,0.0,0.0,0.0
2019-06-16 00:00:00+00:00,0.0,0.0,0.0
2019-06-17 00:00:00+00:00,0.0,0.0,0.0
2019-06-18 00:00:00+00:00,0.0,0.00475785866644754,0.00237892933322377
2019-06-19 00:00:00+00:00,0.0,0.0,0.0
2019-06-20 00:00:00+00:00,0.0,0.0023527529448118863,0.0011763764724059432
2019-06-21 00:00:00+00:00,0.0,0.0,0.0
2019-06-23 00:00:00+00:00,0.0,0.0,0.0
2019-06-24 00:00:00+00:00,0.0,0.0,0.0
2019-06-25 00:00:00+00:00,0.0,-0.0014763309513512494,-0.0007381654756756247
2019-06-26 00:00:00+00:00,0.0,0.0,0.0
2019-06-27 00:00:00+00:00,0.0,0.0023085472699530467,0.0011542736349765233
2019-06-28 00:00:00+00:00,0.0,0.0,0.0
2019-06-30 00:00:00+00:00,0.0,0.0,0.0
2019-07-01 00:00:00+00:00,0.009799399763438963,0.0,0.004899699881719482
2019-07-02 00:00:00+00:00,0.0,0.0,0.0
2019-07-03 00:00:00+00:00,0.0,0.002390063887266335,0.0011950319436331675
2019-07-04 00:00:00+00:00,0.0,0.0,0.0
2019-07-05 00:00:00+00:00,0.0,0.0,0.0
2019-07-07 00:00:00+00:00,0.0,0.0,0.0
2019-07-08 00:00:00+00:00,0.0,0.0,0.0
2019-07-09 00:00:00+00:00,0.0,0.0,0.0
2019-07-10 00:00:00+00:00,0.0,0.0,0.0
2019-07-11 00:00:00+00:00,0.0,-0.010154590689864398,-0.005077295344932199
2019-07-12 00:00:00+00:00,0.009735647462673998,0.004830574367258535,0.007283110914966267
2019-07-14 00:00:00+00:00,0.0,0.0,0.0
2019-07-15 00:00:00+00:00,0.0,0.0,0.0
2019-07-16 00:00:00+00:00,0.0,0.0,0.0
2019-07-17 00:00:00+00:00,0.0,0.0,0.0
2019-07-18 00:00:00+00:00,0.0,-0.0052456712222980414,-0.0026228356111490207
2019-07-19 00:00:00+00:00,0.0,0.0,0.0
2019-08-01 00:00:00+00:00,0.009814021222959728,0.0,0.004907010611479864
2019-09-09 00:00:00+00:00,0.0,0.0,0.0
2019-09-11 00:00:00+00:00,0.0,0.0,0.0
2019-09-12 00:00:00+00:00,0.0,0.0,0.0
2019-09-17 00:00:00+00:00,-0.010195679888401508,0.0,-0.005097839944200754
2019-09-18 00:00:00+00:00,0.0,0.0,0.0
2019-09-19 00:00:00+00:00,0.0,0.0,0.0
2019-09-22 00:00:00+00:00,0.0,0.0,0.0
2019-10-01 00:00:00+00:00,0.0,0.0,0.0
2019-10-04 00:00:00+00:00,0.0,0.002451552873487802,0.001225776436743901
2019-10-07 00:00:00+00:00,0.0,-0.005658460908631158,-0.002829230454315579
2019-10-11 00:00:00+00:00,0.0,0.0,0.0
2019-10-16 00:00:00+00:00,0.0,0.0,0.0
2019-10-22 00:00:00+00:00,0.0,0.0,0.0
2019-10-24 00:00:00+00:00,0.0,0.0,0.0
2019-10-28 00:00:00+00:00,0.001002176119252364,0.0,0.000501088059626182
2019-10-29 00:00:00+00:00,0.0,0.0,0.0
2019-10-30 00:00:00+00:00,0.0,0.002417154533386482,0.001208577266693241
2019-10-31 00:00:00+00:00,0.0,0.0,0.0
2019-11-01 00:00:00+00:00,0.0,0.0023212099303413594,0.0011606049651706797
2019-11-03 00:00:00+00:00,0.0,0.0,0.0
2019-11-04 00:00:00+00:00,0.0,0.002430527164828868,0.001215263582414434
2019-11-05 00:00:00+00:00,0.0,0.0024018933608173335,0.0012009466804086667
2019-11-06 00:00:00+00:00,0.0,0.0,0.0
2019-11-07 00:00:00+00:00,0.0,0.002359282728937555,0.0011796413644687776
2019-11-08 00:00:00+00:00,0.0,0.0,0.0
2019-11-10 00:00:00+00:00,0.0,0.0,0.0
2019-11-11 00:00:00+00:00,0.0,-0.0020967382045042273,-0.0010483691022521136
2019-11-12 00:00:00+00:00,0.0,0.0,0.0
2019-11-13 00:00:00+00:00,0.0,0.0,0.0
2019-11-14 00:00:00+00:00,0.0,0.0,0.0
2019-11-15 00:00:00+00:00,0.0,0.004716340383095101,0.0023581701915475505
2019-11-17 00:00:00+00:00,0.0,0.0,0.0
2019-11-18 00:00:00+00:00,0.0,0.0,0.0
2019-11-19 00:00:00+00:00,0.0,0.002351849877112936,0.001175924938556468
2019-11-20 00:00:00+00:00,0.0,0.0,0.0
