date,vix,fwd_rv
1994-10-12,14.510000228881836,12.19268990844402
1994-10-13,14.899999618530272,12.395466458216438
1994-10-14,13.31999969482422,12.326596746964036
1994-10-17,14.760000228881836,12.818173173682585
1994-10-18,14.59000015258789,12.846268108880032
1994-10-19,15.130000114440918,12.788964920857952
1994-10-20,15.989999771118164,12.791017819467566
1994-10-21,15.90999984741211,12.72111355363999
1994-10-24,16.969999313354492,12.8833911450403
1994-10-25,16.1299991607666,15.009086046169553
1994-10-26,15.699999809265137,15.104365187847815
1994-10-27,15.670000076293944,15.03225282624301
1994-10-28,14.5600004196167,12.780855137309016
1994-10-31,14.5600004196167,12.783148158978452
1994-11-01,14.84000015258789,12.303090184440261
1994-11-02,15.34000015258789,12.590622469461888
1994-11-03,15.579999923706056,12.957032699976754
1994-11-04,16.75,12.231812426290055
1994-11-07,17.3700008392334,12.162978205856222
1994-11-08,16.299999237060547,11.913710698939814
1994-11-09,16.420000076293945,12.175152685803809
1994-11-10,16.0,12.215754291532239
1994-11-11,16.5,12.529401183848227
1994-11-14,16.68000030517578,12.053145043789346
1994-11-15,16.65999984741211,12.24963748941257
1994-11-16,15.5600004196167,12.237192614228881
1994-11-17,15.90999984741211,12.21564763185728
1994-11-18,16.0,12.227178066777064
1994-11-21,16.1299991607666,11.720953538590734
1994-11-22,17.239999771118164,8.984239135949055
1994-11-23,18.40999984741211,9.010343534642598
1994-11-25,17.440000534057617,8.910117957428247
1994-11-28,16.829999923706055,8.96493064477398
1994-11-29,16.149999618530273,9.219068885265342
1994-11-30,15.949999809265137,9.182037063590547
1994-12-01,16.690000534057617,9.50943617932781
1994-12-02,16.549999237060547,9.104455391343937
1994-12-05,16.100000381469727,9.221753911282505
1994-12-06,16.049999237060547,9.226322182736586
1994-12-07,16.280000686645508,8.728300012298016
1994-12-08,18.149999618530277,7.723951480261226
1994-12-09,16.040000915527344,7.687556531962087
1994-12-12,15.460000038146973,7.463399198179986
1994-12-13,14.479999542236328,7.411482806045487
1994-12-14,13.029999732971191,8.217556547820564
1994-12-15,12.869999885559082,8.358233503294468
1994-12-16,12.789999961853027,8.278030817385618
1994-12-19,13.020000457763672,8.320972869013445
1994-12-20,12.979999542236328,8.548316238575852
1994-12-21,12.050000190734863,7.94034340750494
1994-12-22,12.420000076293944,7.880297056897642
1994-12-23,11.81999969482422,7.882693576198499
1994-12-27,12.06999969482422,7.7256750922295945
1994-12-28,12.8100004196167,7.4289305228839115
1994-12-29,12.859999656677246,7.507841561514264
1994-12-30,13.199999809265137,6.116555131248613
1995-01-03,14.25,6.06505843295361
1995-01-04,13.529999732971191,5.960268796315144
1995-01-05,13.5,6.177765115927398
1995-01-06,13.130000114440918,7.626724757513198
1995-01-09,13.329999923706056,7.650597254321399
1995-01-10,12.520000457763672,7.645180918872587
1995-01-11,12.149999618530272,7.667780792834278
1995-01-12,12.829999923706056,7.6799063667977
1995-01-13,11.100000381469728,6.804684418101514
1995-01-16,11.140000343322754,6.625927749331795
1995-01-17,11.789999961853027,6.613684261882713
1995-01-18,11.56999969482422,6.691193447101522
1995-01-19,11.859999656677246,6.20556049103595
1995-01-20,12.149999618530272,6.227275702740835
1995-01-23,12.789999961853027,6.268172233688593
1995-01-24,11.9399995803833,6.565246767793967
1995-01-25,11.460000038146973,6.564828591494567
1995-01-26,11.25,6.553789559864673
1995-01-27,11.25,7.434905570016164
1995-01-30,12.260000228881836,7.46144624122556
1995-01-31,11.960000038146973,8.020817614597698
1995-02-01,11.729999542236328,7.987504106846388
1995-02-02,11.130000114440918,7.844122613718298
1995-02-03,10.979999542236328,6.272249827514097
1995-02-06,11.220000267028809,6.8174556435338545
1995-02-07,11.170000076293944,6.8595797335495226
1995-02-08,11.420000076293944,6.862232767020362
1995-02-09,11.630000114440918,8.561498203551167
1995-02-10,11.279999732971191,8.588105215751906
1995-02-13,11.40999984741211,8.877858440113478
1995-02-14,11.43000030517578,8.946518916212181
1995-02-15,11.520000457763672,8.981688859391845
1995-02-16,11.609999656677246,8.937974687799716
1995-02-17,11.710000038146973,8.750567634855532
1995-02-21,12.050000190734863,8.842532061805072
1995-02-22,11.390000343322754,8.543673259237314
1995-02-23,11.149999618530272,8.541113184784436
1995-02-24,10.84000015258789,9.733877366688485
1995-02-27,12.510000228881836,9.092136579305215
1995-02-28,11.75,8.812311681247596
1995-03-01,11.649999618530272,8.323321888802706
1995-03-02,12.020000457763672,8.432767853500883
1995-03-03,11.449999809265137,8.675409680763279
1995-03-06,12.170000076293944,8.672759903603158
1995-03-07,14.220000267028809,8.072949786184848
1995-03-08,13.720000267028809,8.117861641157969
1995-03-09,13.359999656677246,8.071830260293645
1995-03-10,12.380000114440918,6.731678619866481
1995-03-13,12.149999618530272,6.657914660077028
1995-03-14,12.100000381469728,6.580718285996601
1995-03-15,12.420000076293944,6.505982978160799
1995-03-16,11.949999809265137,6.4666693377979225
1995-03-17,11.800000190734863,6.978559705236048
1995-03-20,11.34000015258789,7.158314715094987
1995-03-21,11.529999732971191,7.074600690144411
1995-03-22,11.289999961853027,7.075787111866506
1995-03-23,11.43000030517578,7.196745654785677
1995-03-24,11.1899995803833,6.643608709098474
1995-03-27,11.829999923706056,6.7007700035173645
1995-03-28,11.329999923706056,6.692231063742428
1995-03-29,12.510000228881836,6.694385534586246
1995-03-30,12.619999885559082,6.603754777464113
1995-03-31,13.369999885559082,6.478971907275103
1995-04-03,13.5,6.471498499894837
1995-04-04,12.619999885559082,7.666883655365668
1995-04-05,12.960000038146973,7.687085353377478
1995-04-06,12.8100004196167,7.709600447498506
1995-04-07,12.850000381469728,7.9180803906728725
1995-04-10,12.789999961853027,7.975471452554123
1995-04-11,12.729999542236328,7.7531933779773565
1995-04-12,12.039999961853027,7.738982710984884
1995-04-13,11.479999542236328,7.6263907062140115
1995-04-17,12.329999923706056,7.167404267608661
1995-04-18,12.960000038146973,6.894235944658128
1995-04-19,13.09000015258789,7.149593302409149
1995-04-20,12.100000381469728,9.312742680593175
1995-04-21,11.859999656677246,9.220760363378881
1995-04-24,11.920000076293944,9.138017001677179
1995-04-25,12.40999984741211,9.438872456347156
1995-04-26,12.279999732971191,9.47117049773556
1995-04-27,11.93000030517578,9.470417749404387
1995-04-28,11.75,10.552352074896335
1995-05-01,12.140000343322754,10.475512654126788
1995-05-02,11.880000114440918,12.570259883754552
1995-05-03,11.6899995803833,11.846549867469175
1995-05-04,12.640000343322754,11.829212551679442
1995-05-05,12.0600004196167,11.91476845157204
1995-05-08,12.220000267028809,11.781184644053887
1995-05-09,12.75,11.980581502490763
1995-05-10,13.079999923706056,12.035746358916327
1995-05-11,12.979999542236328,12.235458566933604
1995-05-12,11.84000015258789,12.377176247089267
1995-05-15,12.380000114440918,12.824508219320895
1995-05-16,12.199999809265137,12.839295323172706
1995-05-17,12.359999656677246,12.775255342612773
1995-05-18,13.130000114440918,11.33170725726623
1995-05-19,12.8100004196167,11.765998979961651
1995-05-22,11.68000030517578,11.463383733487559
1995-05-23,11.550000190734863,11.167842533988685
1995-05-24,11.260000228881836,11.873468382984203
1995-05-25,11.630000114440918,11.957079136120505
1995-05-26,12.199999809265137,12.029185322570445
1995-05-30,12.520000457763672,12.087425377455629
1995-05-31,12.850000381469728,9.975304791669702
1995-06-01,12.210000038146973,9.93536543467028
1995-06-02,12.979999542236328,9.954216917544489
1995-06-05,13.449999809265137,9.829930303110693
1995-06-06,13.0,9.821032425508262
1995-06-07,12.84000015258789,10.30919459451198
1995-06-08,12.890000343322754,10.199985939843062
1995-06-09,12.760000228881836,9.746600715466457
1995-06-12,11.90999984741211,10.043845062759118
1995-06-13,11.289999961853027,10.228091285540426
1995-06-14,11.289999961853027,10.29606283663088
1995-06-15,11.229999542236328,10.323661242359261
1995-06-16,10.75,10.395475796235655
1995-06-19,11.210000038146973,10.489344963814567
1995-06-20,11.15999984741211,11.280084459391574
1995-06-21,11.31999969482422,11.314240024189818
1995-06-22,11.4399995803833,10.375268381376324
1995-06-23,11.119999885559082,10.63025963249262
1995-06-26,11.800000190734863,9.75535228366456
1995-06-27,12.369999885559082,9.704741955280818
1995-06-28,11.739999771118164,9.912942087050887
1995-06-29,11.59000015258789,10.269161138863133
1995-06-30,11.380000114440918,10.347685151383335
