date,orb_gold_ret,nas100_macross_ret,combined_fixed_ret,combined_rp_ret
2018-01-10 00:00:00+00:00,-0.011176358231399973,0.0,-0.0055881791156999865,-0.006606781151628214
2018-01-11 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-01-12 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-01-14 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-01-15 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-01-16 00:00:00+00:00,0.0089960286940993,0.0,0.00449801434704965,0.00531790334428435
2018-01-17 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-01-18 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-01-19 00:00:00+00:00,-0.007238086815822254,0.0,-0.003619043407911127,-0.004278715352400892
2018-01-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-01-22 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-01-23 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-01-24 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-01-25 00:00:00+00:00,0.009136440550894957,0.0,0.004568220275447479,0.005400906267932267
2018-01-26 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-01-28 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-01-29 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-01-30 00:00:00+00:00,0.009019136498302414,0.0,0.004509568249151207,0.00533156326839413
2018-01-31 00:00:00+00:00,-0.010960892350679565,0.0,-0.0054804461753397826,-0.006479410867848016
2018-02-01 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-02-02 00:00:00+00:00,0.009035800415191557,0.0,0.004517900207595778,0.005341413959445368
2018-02-04 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-02-05 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-02-06 00:00:00+00:00,0.008977620411507806,-0.010428619865733615,-0.0007254997271129047,0.0010431654719475943
2018-02-07 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-02-08 00:00:00+00:00,-0.011068334607877813,0.0,-0.005534167303938907,-0.006542924175586441
2018-02-09 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-02-11 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-02-12 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-02-13 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-02-14 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-02-15 00:00:00+00:00,0.009074213062617043,0.0,0.0045371065313085214,0.005364121173167441
2018-02-16 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-02-18 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-02-19 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-02-20 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-02-22 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-02-23 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-02-25 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-02-26 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-02-27 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-02-28 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-03-01 00:00:00+00:00,0.0,-0.01030043933333107,-0.005150219666665535,-0.004211447997159737
2018-03-04 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-03-05 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-03-07 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-03-09 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-03-12 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-03-13 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-03-14 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-03-15 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-03-16 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-03-18 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-03-19 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-03-20 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-03-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-03-23 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-03-28 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-04-01 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-04-02 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-04-03 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-04-05 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-04-06 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-04-08 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-04-10 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-04-11 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-04-12 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-04-13 00:00:00+00:00,-0.0006725384831136821,0.0,-0.00033626924155684103,-0.0003975637217404695
2018-04-15 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-04-16 00:00:00+00:00,-0.011455824725819049,0.0,-0.005727912362909524,-0.006771984693749133
2018-04-17 00:00:00+00:00,0.008410023994792343,0.0,0.0042050119973961715,0.0049714931163740185
2018-04-18 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-04-19 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-04-20 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-04-22 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-04-23 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-04-25 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-04-26 00:00:00+00:00,0.008399757997428717,0.0,0.004199878998714358,0.00496542448502914
2018-04-27 00:00:00+00:00,0.0,0.0,0.0,0.0
