date,nas100_ret,us30_ret,combined_ret
2018-04-22 00:00:00+00:00,0.0,0.0,0.0
2018-04-23 00:00:00+00:00,0.0,0.0,0.0
2018-04-24 00:00:00+00:00,0.0,0.009879245017435081,0.004939622508717541
2018-04-25 00:00:00+00:00,0.0,0.0,0.0
2018-04-26 00:00:00+00:00,0.0,0.0,0.0
2018-04-27 00:00:00+00:00,0.0,0.0,0.0
2018-04-29 00:00:00+00:00,0.0,0.0,0.0
2018-04-30 00:00:00+00:00,0.0,-0.010193400240815116,-0.005096700120407558
2018-05-01 00:00:00+00:00,0.0,0.009737873013572502,0.004868936506786251
2018-05-02 00:00:00+00:00,-0.010712222793679567,0.0,-0.0053561113968397835
2018-05-03 00:00:00+00:00,0.0,0.0,0.0
2018-05-04 00:00:00+00:00,0.0,0.0,0.0
2018-05-06 00:00:00+00:00,0.0,0.0,0.0
2018-05-07 00:00:00+00:00,0.0,0.0,0.0
2018-05-08 00:00:00+00:00,0.0,0.0,0.0
2018-05-09 00:00:00+00:00,0.0,0.0,0.0
2018-05-10 00:00:00+00:00,0.0,0.009858076557177516,0.004929038278588758
2018-05-13 00:00:00+00:00,0.0,0.0,0.0
2018-05-14 00:00:00+00:00,0.0,0.0,0.0
2018-05-15 00:00:00+00:00,0.0,0.0,0.0
2018-05-16 00:00:00+00:00,0.0,0.0,0.0
2018-05-17 00:00:00+00:00,0.0,0.0,0.0
2018-05-18 00:00:00+00:00,0.0,0.0,0.0
2018-05-20 00:00:00+00:00,0.0,0.0,0.0
2018-05-21 00:00:00+00:00,0.0,0.0,0.0
2018-05-22 00:00:00+00:00,0.0,0.0,0.0
2018-05-23 00:00:00+00:00,0.0,0.0,0.0
2018-05-24 00:00:00+00:00,0.0,-0.010192904094469222,-0.005096452047234611
2018-05-25 00:00:00+00:00,0.0,0.0,0.0
2018-05-27 00:00:00+00:00,0.0,0.0,0.0
2018-05-28 00:00:00+00:00,0.0,0.0,0.0
2018-05-29 00:00:00+00:00,0.0,-0.010210433422710437,-0.005105216711355219
2018-05-30 00:00:00+00:00,0.0,0.0,0.0
2018-05-31 00:00:00+00:00,0.0,0.0,0.0
2018-06-01 00:00:00+00:00,0.0,0.0,0.0
2018-06-03 00:00:00+00:00,0.0,0.0,0.0
2018-06-05 00:00:00+00:00,0.0,0.0,0.0
2018-06-07 00:00:00+00:00,0.0,0.0,0.0
2018-06-14 00:00:00+00:00,0.0,0.009823261340822054,0.004911630670411027
2018-06-15 00:00:00+00:00,0.0,0.0,0.0
2018-06-17 00:00:00+00:00,0.0,0.0,0.0
2018-06-19 00:00:00+00:00,0.0,0.0,0.0
2018-06-20 00:00:00+00:00,0.0,0.0,0.0
2018-06-21 00:00:00+00:00,0.0,0.0,0.0
2018-06-22 00:00:00+00:00,0.0,0.0,0.0
2018-06-24 00:00:00+00:00,0.0,0.0,0.0
2018-06-25 00:00:00+00:00,0.0,0.009836486382312956,0.004918243191156478
2018-07-01 00:00:00+00:00,0.0,0.0,0.0
2018-07-02 00:00:00+00:00,0.0,0.0,0.0
2018-07-03 00:00:00+00:00,0.0,0.0,0.0
2018-07-04 00:00:00+00:00,0.0,0.0,0.0
2018-07-06 00:00:00+00:00,0.0,0.0,0.0
2018-07-08 00:00:00+00:00,0.0,0.0,0.0
2018-07-09 00:00:00+00:00,0.0,0.0,0.0
2018-07-12 00:00:00+00:00,0.0,0.0,0.0
2018-07-13 00:00:00+00:00,0.0,0.009880923978415064,0.004940461989207532
2018-07-17 00:00:00+00:00,0.0,0.0,0.0
2018-07-19 00:00:00+00:00,0.0,0.0,0.0
2018-07-20 00:00:00+00:00,0.0,0.0,0.0
2018-07-22 00:00:00+00:00,0.0,0.0,0.0
2018-07-23 00:00:00+00:00,0.0,0.0,0.0
2018-07-24 00:00:00+00:00,0.03972136054211225,0.0,0.019860680271056124
2018-07-25 00:00:00+00:00,0.0,0.0,0.0
2018-07-26 00:00:00+00:00,0.0,0.0,0.0
2018-07-27 00:00:00+00:00,0.0,0.0,0.0
2018-07-29 00:00:00+00:00,0.0,0.0,0.0
2018-07-30 00:00:00+00:00,0.0,0.0,0.0
2018-07-31 00:00:00+00:00,0.0,0.0,0.0
2018-08-01 00:00:00+00:00,0.0,0.0,0.0
2018-08-02 00:00:00+00:00,0.0,0.0,0.0
2018-08-03 00:00:00+00:00,0.0,0.0,0.0
2018-08-05 00:00:00+00:00,0.0,0.0,0.0
2018-08-06 00:00:00+00:00,0.0,0.0,0.0
2018-08-07 00:00:00+00:00,0.0,0.009853425938239421,0.0049267129691197105
2018-08-08 00:00:00+00:00,0.0,0.0,0.0
2018-08-09 00:00:00+00:00,0.0,0.0,0.0
2018-08-10 00:00:00+00:00,0.0,0.0,0.0
2018-08-12 00:00:00+00:00,0.0,0.0,0.0
2018-08-13 00:00:00+00:00,0.0,0.0,0.0
2018-08-14 00:00:00+00:00,0.0,0.0,0.0
2018-08-15 00:00:00+00:00,0.0,0.0,0.0
2018-08-16 00:00:00+00:00,0.0,0.0,0.0
2018-08-17 00:00:00+00:00,0.0,0.0,0.0
2018-08-19 00:00:00+00:00,0.0,0.0,0.0
2018-08-20 00:00:00+00:00,0.0,0.0,0.0
2018-08-21 00:00:00+00:00,0.0,0.009811745411983215,0.0049058727059916075
2018-08-22 00:00:00+00:00,0.0,0.0,0.0
2018-08-23 00:00:00+00:00,0.0,0.0,0.0
2018-08-24 00:00:00+00:00,0.0,0.0,0.0
2018-08-26 00:00:00+00:00,0.0,0.0,0.0
2018-08-27 00:00:00+00:00,0.0,0.0,0.0
2018-08-28 00:00:00+00:00,0.0,0.0,0.0
2018-08-29 00:00:00+00:00,0.0,0.0,0.0
2018-08-30 00:00:00+00:00,0.0,0.0,0.0
2018-08-31 00:00:00+00:00,0.0,0.0,0.0
2018-09-02 00:00:00+00:00,0.0,0.0,0.0
2018-09-03 00:00:00+00:00,0.03936446029229244,0.0,0.01968223014614622
2018-09-04 00:00:00+00:00,0.0,0.0,0.0
2018-09-05 00:00:00+00:00,0.0,0.0,0.0
2018-09-06 00:00:00+00:00,0.0,0.0,0.0
2018-09-07 00:00:00+00:00,0.0,0.0,0.0
2018-09-09 00:00:00+00:00,0.0,0.0,0.0
2018-09-10 00:00:00+00:00,0.0,0.0,0.0
2018-09-11 00:00:00+00:00,0.0,-0.010220396247704792,-0.005110198123852396
2018-09-12 00:00:00+00:00,-0.010754999477506766,0.0,-0.005377499738753383
2018-09-13 00:00:00+00:00,0.0,0.0,0.0
2018-09-14 00:00:00+00:00,0.0,0.0,0.0
2018-09-16 00:00:00+00:00,0.0,0.0,0.0
2018-09-17 00:00:00+00:00,-0.01061122843317925,0.0,-0.005305614216589625
2018-09-18 00:00:00+00:00,0.0,0.009769624393251217,0.004884812196625609
2018-09-19 00:00:00+00:00,0.0,0.0,0.0
2018-09-20 00:00:00+00:00,0.0,0.0,0.0
2018-09-21 00:00:00+00:00,-0.010442295132259034,0.0,-0.005221147566129517
2018-09-23 00:00:00+00:00,0.0,0.0,0.0
2018-09-24 00:00:00+00:00,0.0,0.0,0.0
2018-09-25 00:00:00+00:00,0.0,0.0,0.0
2018-09-26 00:00:00+00:00,0.0,0.0,0.0
2018-09-27 00:00:00+00:00,0.0,0.0,0.0
2018-09-28 00:00:00+00:00,0.0,0.0,0.0
2018-09-30 00:00:00+00:00,0.0,0.0,0.0
2018-10-01 00:00:00+00:00,0.03897978603941975,0.0,0.019489893019709874
2018-10-02 00:00:00+00:00,0.0,0.009752395811145781,0.004876197905572891
2018-10-03 00:00:00+00:00,0.0,0.0,0.0
2018-10-04 00:00:00+00:00,0.0,0.0,0.0
2018-10-05 00:00:00+00:00,0.0,0.0,0.0
2018-10-07 00:00:00+00:00,0.0,0.0,0.0
2018-10-08 00:00:00+00:00,0.0,0.0,0.0
2018-10-09 00:00:00+00:00,0.0,0.0,0.0
2018-10-10 00:00:00+00:00,0.0,0.009885115157305816,0.004942557578652908
2018-10-11 00:00:00+00:00,0.0,0.0,0.0
2018-10-12 00:00:00+00:00,0.0,0.0,0.0
2018-10-14 00:00:00+00:00,0.0,0.0,0.0
2018-10-15 00:00:00+00:00,0.0,0.0,0.0
2018-10-16 00:00:00+00:00,0.0,0.0,0.0
2018-10-17 00:00:00+00:00,0.0,0.0,0.0
2018-10-18 00:00:00+00:00,0.0,0.0,0.0
2018-10-19 00:00:00+00:00,-0.010576221228162971,0.0,-0.005288110614081486
2018-10-21 00:00:00+00:00,0.0,0.0,0.0
2018-10-22 00:00:00+00:00,0.0,0.0,0.0
2018-10-23 00:00:00+00:00,0.0,0.0,0.0
2018-10-24 00:00:00+00:00,0.0,0.0,0.0
2018-10-25 00:00:00+00:00,0.0,0.0,0.0
2018-10-26 00:00:00+00:00,0.0,0.0,0.0
2018-10-28 00:00:00+00:00,0.0,0.0,0.0
2018-10-29 00:00:00+00:00,0.0,0.0,0.0
2018-10-30 00:00:00+00:00,0.0,0.0,0.0
2018-10-31 00:00:00+00:00,0.0,0.0,0.0
2018-11-01 00:00:00+00:00,0.0,0.0,0.0
2018-11-02 00:00:00+00:00,0.0,0.0,0.0
2018-11-04 00:00:00+00:00,0.0,0.0,0.0
2018-11-05 00:00:00+00:00,0.0,0.0,0.0
2018-11-06 00:00:00+00:00,-0.01057834078530546,0.0,-0.00528917039265273
2018-11-07 00:00:00+00:00,0.0,0.0,0.0
2018-11-08 00:00:00+00:00,0.0,0.0,0.0
2018-11-09 00:00:00+00:00,0.0,0.0,0.0
2018-11-11 00:00:00+00:00,0.0,0.0,0.0
2018-11-12 00:00:00+00:00,0.0,0.0,0.0
2018-11-13 00:00:00+00:00,-0.01026134356930892,0.0,-0.00513067178465446
2018-11-14 00:00:00+00:00,0.0,0.0,0.0
2018-11-15 00:00:00+00:00,0.0,0.0,0.0
2018-11-16 00:00:00+00:00,0.0,0.0,0.0
2018-11-18 00:00:00+00:00,0.0,0.0,0.0
2018-11-19 00:00:00+00:00,0.0,0.0,0.0
2018-11-20 00:00:00+00:00,0.0,0.0,0.0
2018-11-21 00:00:00+00:00,0.0,0.0,0.0
2018-11-22 00:00:00+00:00,0.0,0.0,0.0
2018-11-23 00:00:00+00:00,0.0,0.0017928650243583465,0.0008964325121791733
2018-11-25 00:00:00+00:00,0.0,0.0,0.0
2018-11-26 00:00:00+00:00,0.0,0.0,0.0
2018-11-27 00:00:00+00:00,0.0,0.0,0.0
2018-11-28 00:00:00+00:00,0.0,0.0,0.0
2018-11-29 00:00:00+00:00,0.0,0.0,0.0
2018-11-30 00:00:00+00:00,0.0,0.0,0.0
2018-12-02 00:00:00+00:00,0.0,0.0,0.0
2018-12-03 00:00:00+00:00,0.0,0.0,0.0
2018-12-04 00:00:00+00:00,0.0,0.0,0.0
2018-12-05 00:00:00+00:00,0.0,0.0,0.0
2018-12-06 00:00:00+00:00,0.03934828003710997,0.0,0.019674140018554984
2018-12-07 00:00:00+00:00,0.0,0.0,0.0
2018-12-09 00:00:00+00:00,0.0,0.0,0.0
2018-12-10 00:00:00+00:00,0.0,0.0,0.0
2018-12-11 00:00:00+00:00,0.0,0.0,0.0
2018-12-12 00:00:00+00:00,0.0,0.0,0.0
2018-12-13 00:00:00+00:00,0.0,0.0,0.0
2018-12-14 00:00:00+00:00,0.0,0.0,0.0
2018-12-16 00:00:00+00:00,0.0,0.0,0.0
2018-12-17 00:00:00+00:00,0.0,0.0,0.0
2018-12-18 00:00:00+00:00,0.0,0.0,0.0
2018-12-19 00:00:00+00:00,0.0,0.0,0.0
2018-12-20 00:00:00+00:00,0.0,0.0,0.0
2018-12-21 00:00:00+00:00,0.0,0.0,0.0
2018-12-23 00:00:00+00:00,0.0,0.0,0.0
2018-12-24 00:00:00+00:00,0.0,0.0,0.0
2018-12-25 00:00:00+00:00,0.0,0.0,0.0
2018-12-26 00:00:00+00:00,0.0,0.0,0.0
2018-12-27 00:00:00+00:00,0.0,0.0,0.0
2018-12-28 00:00:00+00:00,0.0,0.0,0.0
2018-12-30 00:00:00+00:00,0.0,0.0,0.0
2018-12-31 00:00:00+00:00,0.0,0.0,0.0
2019-01-01 00:00:00+00:00,0.0,0.0,0.0
2019-01-02 00:00:00+00:00,0.0,0.0,0.0
2019-01-03 00:00:00+00:00,0.0,0.0,0.0
2019-01-04 00:00:00+00:00,0.0,-0.01005387165628148,-0.00502693582814074
2019-01-06 00:00:00+00:00,0.0,0.0,0.0
2019-01-07 00:00:00+00:00,0.0,0.0,0.0
2019-01-08 00:00:00+00:00,0.0,0.0,0.0
2019-01-09 00:00:00+00:00,0.0,0.0,0.0
2019-01-10 00:00:00+00:00,0.0,0.0,0.0
2019-01-11 00:00:00+00:00,0.0,0.0,0.0
2019-01-13 00:00:00+00:00,0.0,0.0,0.0
2019-01-14 00:00:00+00:00,0.0,0.0,0.0
2019-01-15 00:00:00+00:00,0.0,0.0,0.0
2019-01-16 00:00:00+00:00,0.0,0.0,0.0
2019-01-17 00:00:00+00:00,0.0,0.0,0.0
2019-01-18 00:00:00+00:00,0.0,0.0,0.0
2019-01-20 00:00:00+00:00,0.0,0.0,0.0
2019-01-21 00:00:00+00:00,0.0,0.0,0.0
2019-01-22 00:00:00+00:00,0.0,0.0,0.0
2019-01-23 00:00:00+00:00,0.0,0.0,0.0
2019-01-24 00:00:00+00:00,0.0,0.0,0.0
2019-01-25 00:00:00+00:00,0.0,0.0,0.0
2019-01-27 00:00:00+00:00,0.0,0.0,0.0
2019-01-28 00:00:00+00:00,0.0,0.0,0.0
2019-01-29 00:00:00+00:00,0.0,0.0,0.0
2019-01-30 00:00:00+00:00,-0.010276679537926402,0.00981273784217024,-0.00023197084787808086
2019-01-31 00:00:00+00:00,0.0,0.0,0.0
2019-02-01 00:00:00+00:00,0.0,0.0,0.0
2019-02-03 00:00:00+00:00,0.0,0.0,0.0
2019-02-04 00:00:00+00:00,0.0,0.0,0.0
2019-02-05 00:00:00+00:00,0.0,0.0,0.0
2019-02-06 00:00:00+00:00,0.0,0.0,0.0
2019-02-07 00:00:00+00:00,0.0,0.0,0.0
2019-02-08 00:00:00+00:00,0.0,0.0,0.0
2019-02-10 00:00:00+00:00,0.0,0.0,0.0
2019-02-11 00:00:00+00:00,0.0,0.0,0.0
2019-02-12 00:00:00+00:00,0.0,0.0,0.0
2019-02-13 00:00:00+00:00,0.0,0.00984605035650639,0.004923025178253195
2019-02-14 00:00:00+00:00,0.0395958247487634,0.0,0.0197979123743817
2019-02-15 00:00:00+00:00,0.0,0.0,0.0
2019-02-17 00:00:00+00:00,0.0,0.0,0.0
2019-02-18 00:00:00+00:00,0.0,0.0,0.0
2019-02-19 00:00:00+00:00,0.0,0.0,0.0
2019-02-20 00:00:00+00:00,0.0,0.0,0.0
2019-02-21 00:00:00+00:00,0.0,0.0,0.0
2019-02-22 00:00:00+00:00,0.0,0.0,0.0
2019-02-24 00:00:00+00:00,0.0,0.0,0.0
2019-02-25 00:00:00+00:00,0.0,0.0,0.0
2019-02-26 00:00:00+00:00,0.0,0.0,0.0
2019-02-27 00:00:00+00:00,0.0,0.0,0.0
2019-02-28 00:00:00+00:00,0.0,0.0,0.0
2019-03-01 00:00:00+00:00,0.0,0.0,0.0
2019-03-03 00:00:00+00:00,0.0,0.0,0.0
2019-03-04 00:00:00+00:00,0.0,-0.010213355404471295,-0.005106677702235648
2019-03-05 00:00:00+00:00,0.0,0.0,0.0
2019-03-06 00:00:00+00:00,0.0,0.0,0.0
2019-03-07 00:00:00+00:00,0.0,0.0,0.0
2019-03-08 00:00:00+00:00,0.0,0.0,0.0
2019-03-10 00:00:00+00:00,0.0,0.0,0.0
2019-03-11 00:00:00+00:00,0.0,0.0,0.0
2019-03-12 00:00:00+00:00,0.0,0.0,0.0
2019-03-13 00:00:00+00:00,0.0,0.0,0.0
2019-03-14 00:00:00+00:00,0.0,0.0,0.0
2019-03-15 00:00:00+00:00,0.0,0.0,0.0
2019-03-17 00:00:00+00:00,0.0,0.0,0.0
2019-03-18 00:00:00+00:00,0.0,0.0,0.0
2019-03-19 00:00:00+00:00,0.03917558185866042,0.009829607374142037,0.02450259461640123
2019-03-20 00:00:00+00:00,0.0,0.0,0.0
2019-03-21 00:00:00+00:00,0.0,-0.01019355603573173,-0.005096778017865865
2019-03-22 00:00:00+00:00,0.0,-0.01014437512903598,-0.00507218756451799
2019-03-24 00:00:00+00:00,0.0,0.0,0.0
2019-03-25 00:00:00+00:00,0.0,0.0,0.0
2019-03-26 00:00:00+00:00,-0.010477078089407461,0.0,-0.005238539044703731
2019-03-27 00:00:00+00:00,0.0,0.0,0.0
2019-03-28 00:00:00+00:00,0.0,0.0,0.0
2019-03-29 00:00:00+00:00,0.0,-0.010084815345480634,-0.005042407672740317
2019-03-31 00:00:00+00:00,0.0,0.0,0.0
2019-04-01 00:00:00+00:00,0.0,0.0,0.0
2019-04-02 00:00:00+00:00,0.0,0.0,0.0
2019-04-03 00:00:00+00:00,0.0,0.0,0.0
2019-04-04 00:00:00+00:00,0.0,0.0,0.0
2019-04-05 00:00:00+00:00,0.0,0.0,0.0
2019-04-07 00:00:00+00:00,0.0,0.0,0.0
2019-04-08 00:00:00+00:00,0.0,0.0,0.0
2019-04-09 00:00:00+00:00,0.0,0.0,0.0
2019-04-10 00:00:00+00:00,0.0,0.0,0.0
2019-04-11 00:00:00+00:00,0.0,0.0,0.0
2019-04-12 00:00:00+00:00,0.0,0.0,0.0
2019-04-14 00:00:00+00:00,0.0,0.0,0.0
2019-04-15 00:00:00+00:00,0.0,0.0,0.0
2019-04-16 00:00:00+00:00,0.0,0.0,0.0
2019-04-17 00:00:00+00:00,0.0,0.0,0.0
2019-04-18 00:00:00+00:00,0.0,0.009835454424607185,0.0049177272123035925
2019-04-21 00:00:00+00:00,0.0,0.0,0.0
2019-04-22 00:00:00+00:00,0.0,0.0,0.0
2019-04-23 00:00:00+00:00,0.0,0.0,0.0
2019-04-24 00:00:00+00:00,0.0,0.0,0.0
2019-04-25 00:00:00+00:00,0.0,0.0,0.0
2019-04-26 00:00:00+00:00,0.0,0.0,0.0
2019-04-28 00:00:00+00:00,0.0,0.0,0.0
2019-04-29 00:00:00+00:00,0.0,0.0,0.0
2019-04-30 00:00:00+00:00,0.0,0.0,0.0
2019-05-01 00:00:00+00:00,0.0,0.0,0.0
2019-05-02 00:00:00+00:00,0.0,-0.0102349573823358,-0.0051174786911679
2019-05-03 00:00:00+00:00,0.0,0.0,0.0
2019-05-05 00:00:00+00:00,0.0,0.0,0.0
2019-05-06 00:00:00+00:00,0.0,0.0,0.0
2019-05-07 00:00:00+00:00,0.0,0.0,0.0
2019-05-08 00:00:00+00:00,0.0,0.0,0.0
2019-05-09 00:00:00+00:00,0.0,0.0,0.0
2019-05-10 00:00:00+00:00,0.0,0.0,0.0
2019-05-12 00:00:00+00:00,0.0,0.0,0.0
2019-05-13 00:00:00+00:00,0.0,0.0,0.0
2019-05-14 00:00:00+00:00,0.0,0.0,0.0
2019-05-15 00:00:00+00:00,0.0,0.0,0.0
2019-05-16 00:00:00+00:00,0.0,0.0,0.0
2019-05-17 00:00:00+00:00,0.0,0.0,0.0
2019-05-19 00:00:00+00:00,0.0,0.0,0.0
2019-05-20 00:00:00+00:00,0.0,0.0,0.0
2019-05-21 00:00:00+00:00,0.0,0.0,0.0
2019-05-22 00:00:00+00:00,0.0,0.0,0.0
2019-05-23 00:00:00+00:00,0.0,0.00980368667589471,0.004901843337947355
2019-05-24 00:00:00+00:00,0.0,0.0,0.0
2019-05-26 00:00:00+00:00,0.0,0.0,0.0
2019-05-27 00:00:00+00:00,0.0,0.0,0.0
2019-05-28 00:00:00+00:00,0.0,0.0,0.0
2019-05-29 00:00:00+00:00,0.0,0.0,0.0
2019-05-30 00:00:00+00:00,0.0,0.0,0.0
2019-05-31 00:00:00+00:00,0.0,0.0,0.0
2019-06-02 00:00:00+00:00,0.0,0.0,0.0
2019-06-03 00:00:00+00:00,0.0,0.0,0.0
2019-06-04 00:00:00+00:00,0.0,0.0,0.0
2019-06-05 00:00:00+00:00,0.0,0.0,0.0
2019-06-06 00:00:00+00:00,0.0,0.0,0.0
2019-06-07 00:00:00+00:00,0.0,0.0,0.0
2019-06-09 00:00:00+00:00,0.0,0.0,0.0
2019-06-10 00:00:00+00:00,0.0,0.0,0.0
2019-06-11 00:00:00+00:00,0.0,0.0,0.0
2019-06-12 00:00:00+00:00,0.0,0.0,0.0
2019-06-13 00:00:00+00:00,0.0,0.0,0.0
2019-06-14 00:00:00+00:00,0.0,0.0,0.0
2019-06-16 00:00:00+00:00,0.0,0.0,0.0
2019-06-17 00:00:00+00:00,0.0,0.0,0.0
2019-06-18 00:00:00+00:00,0.0,0.0,0.0
2019-06-19 00:00:00+00:00,0.0,0.0,0.0
2019-06-20 00:00:00+00:00,0.0,0.0,0.0
2019-06-21 00:00:00+00:00,0.0,0.0,0.0
2019-06-23 00:00:00+00:00,0.0,0.0,0.0
2019-06-24 00:00:00+00:00,0.0,0.0,0.0
2019-06-25 00:00:00+00:00,0.0,0.0,0.0
2019-06-26 00:00:00+00:00,0.0,0.0,0.0
2019-06-27 00:00:00+00:00,0.0,0.0,0.0
2019-06-28 00:00:00+00:00,0.0,0.0,0.0
2019-06-30 00:00:00+00:00,0.0,0.0,0.0
2019-07-01 00:00:00+00:00,0.0,0.009799399763438963,0.004899699881719482
2019-07-02 00:00:00+00:00,0.0,0.0,0.0
2019-07-03 00:00:00+00:00,0.0,0.0,0.0
2019-07-04 00:00:00+00:00,0.0,0.0,0.0
2019-07-05 00:00:00+00:00,0.0,0.0,0.0
2019-07-07 00:00:00+00:00,0.0,0.0,0.0
2019-07-08 00:00:00+00:00,0.0,0.0,0.0
2019-07-09 00:00:00+00:00,0.0,0.0,0.0
2019-07-10 00:00:00+00:00,0.0,0.0,0.0
2019-07-11 00:00:00+00:00,0.0,0.0,0.0
2019-07-12 00:00:00+00:00,0.0,0.009735647462673998,0.004867823731336999
2019-07-14 00:00:00+00:00,0.0,0.0,0.0
2019-07-15 00:00:00+00:00,0.0,0.0,0.0
2019-07-16 00:00:00+00:00,0.0,0.0,0.0
2019-07-17 00:00:00+00:00,0.0,0.0,0.0
2019-07-18 00:00:00+00:00,0.0,0.0,0.0
2019-07-19 00:00:00+00:00,0.0,0.0,0.0
2019-07-21 00:00:00+00:00,0.0,0.0,0.0
2019-07-22 00:00:00+00:00,0.0,0.0,0.0
2019-07-23 00:00:00+00:00,0.0,0.0,0.0
2019-07-24 00:00:00+00:00,0.0,0.0,0.0
2019-07-25 00:00:00+00:00,0.0,0.0,0.0
2019-07-26 00:00:00+00:00,0.0,0.0,0.0
2019-07-28 00:00:00+00:00,0.0,0.0,0.0
2019-07-29 00:00:00+00:00,0.0,0.0,0.0
2019-07-30 00:00:00+00:00,0.0,0.0,0.0
2019-07-31 00:00:00+00:00,0.0,0.0,0.0
2019-08-01 00:00:00+00:00,0.0,0.009814021222959728,0.004907010611479864
2019-08-02 00:00:00+00:00,0.0,0.0,0.0
2019-08-04 00:00:00+00:00,0.0,0.0,0.0
2019-08-05 00:00:00+00:00,0.0,0.0,0.0
2019-08-06 00:00:00+00:00,0.0,0.0,0.0
2019-08-07 00:00:00+00:00,0.0,0.0,0.0
2019-08-08 00:00:00+00:00,0.0,0.0,0.0
2019-08-09 00:00:00+00:00,-0.010473198817367687,0.0,-0.0052365994086838435
2019-08-11 00:00:00+00:00,0.0,0.0,0.0
2019-08-12 00:00:00+00:00,0.0,0.0,0.0
2019-08-13 00:00:00+00:00,-0.010539209776308631,0.0,-0.0052696048881543155
2019-08-14 00:00:00+00:00,-0.010484955774448369,0.0,-0.0052424778872241845
2019-08-15 00:00:00+00:00,0.0,0.0,0.0
2019-08-16 00:00:00+00:00,-0.01045839970975618,0.0,-0.00522919985487809
2019-08-18 00:00:00+00:00,0.0,0.0,0.0
2019-08-19 00:00:00+00:00,0.0,0.0,0.0
2019-08-20 00:00:00+00:00,0.0,0.0,0.0
2019-08-21 00:00:00+00:00,0.0,0.0,0.0
2019-08-22 00:00:00+00:00,0.0,0.0,0.0
2019-08-23 00:00:00+00:00,-0.01058201137614494,0.0,-0.00529100568807247
2019-08-25 00:00:00+00:00,0.0,0.0,0.0
2019-08-26 00:00:00+00:00,-0.010235951108809238,0.0,-0.005117975554404619
2019-08-27 00:00:00+00:00,0.0,0.0,0.0
2019-08-28 00:00:00+00:00,0.0,0.0,0.0
2019-08-29 00:00:00+00:00,0.0,0.0,0.0
2019-08-30 00:00:00+00:00,0.0,0.0,0.0
2019-09-01 00:00:00+00:00,0.0,0.0,0.0
2019-09-02 00:00:00+00:00,-0.010411048301882764,0.0,-0.005205524150941382
2019-09-03 00:00:00+00:00,-0.010705707858696923,0.0,-0.005352853929348461
2019-09-04 00:00:00+00:00,-0.010707671693999913,0.0,-0.005353835846999957
2019-09-05 00:00:00+00:00,0.0,0.0,0.0
2019-09-06 00:00:00+00:00,0.0,0.0,0.0
2019-09-09 00:00:00+00:00,0.0,0.0,0.0
